,essay,token,lemma,sentence,index,start,pos,sentence_sentiment,token_sentiment,paragraph,docPosition,sentPosition,isPunc,followsPunc,precedesPunc,followsLCA,precedesLCA,followsLCAPath,precedesLCAPath,head,uppermost,uppermost_child,right_sibling,right_sibling_head,probability,head_lemma,IOB
11120,3509.txt,music,music,2,25,951,NN,Negative,Neutral,1,Body,Middle,False,True,True,NP,NP,0.3333333333333333,0.3333333333333333,books-21,NN,,,,0.4112013325005205,book,Arg-I
11121,3509.txt,",",",",2,26,956,",",Negative,Neutral,1,Body,Middle,True,False,False,S,NP,0.2222222222222222,0.3333333333333333,books-21,",",",",",",books,0.0,book,Arg-I
11122,3509.txt,and,and,2,27,958,CC,Negative,Neutral,1,Body,Middle,False,True,False,NP,S,0.7777777777777778,0.2222222222222222,magazines-28,CC,and,and,magazines,0.4112013325005205,magazine,Arg-I
11123,3509.txt,magazines,magazine,2,28,962,NNS,Negative,Neutral,1,Body,Middle,False,False,False,VP,NP,0.4444444444444444,0.7777777777777778,books-21,S,CC,VP,stop,0.0029148448886112,book,Arg-I
11124,3509.txt,off,off,2,29,972,IN,Negative,Negative,1,Body,Middle,False,False,False,PP,VP,0.5555555555555556,0.4444444444444444,shelves-31,IN,off,off,shelves,0.0,shelf,Arg-I
11125,3509.txt,the,the,2,30,976,DT,Negative,Neutral,1,Body,Middle,False,False,False,NP,PP,0.6666666666666666,0.5555555555555556,shelves-31,DT,the,the,behavoir,0.0,shelf,Arg-I
11126,3509.txt,shelves,shelf,2,31,980,NNS,Negative,Neutral,1,Body,Middle,False,False,False,S,NP,0.2222222222222222,0.6666666666666666,taking-18,PP,IN,NP,stop,0.0012492192379762,take,Arg-I
11127,3509.txt,are,be,2,32,988,VBP,Negative,Neutral,1,Body,Middle,False,False,False,VP,S,0.3333333333333333,0.2222222222222222,going-34,VBP,are,are,going,0.0,go,Arg-I
11128,3509.txt,not,not,2,33,992,RB,Negative,Negative,1,Body,Middle,False,False,False,VP,VP,0.3333333333333333,0.3333333333333333,going-34,RB,not,not,going,0.001665625650635,go,Arg-I
11129,3509.txt,going,go,2,34,996,VBG,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.4444444444444444,0.3333333333333333,going-34,ROOT,S,S,going,0.0,go,Arg-I
11130,3509.txt,to,to,2,35,1002,TO,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.6666666666666666,0.4444444444444444,stop-36,TO,to,to,stop,0.0,stop,Arg-I
11131,3509.txt,stop,stop,2,36,1005,VB,Negative,Neutral,1,Body,Middle,False,False,False,S,VP,0.2222222222222222,0.6666666666666666,going-34,S,VP,VP,stop,0.0004164064126587,go,Arg-I
11132,3509.txt,the,the,2,37,1010,DT,Negative,Neutral,1,Body,Middle,False,False,False,S,S,0.2222222222222222,0.2222222222222222,behavoir-39,S,CC,VP,stop,0.0,behavoir,Arg-I
11133,3509.txt,inappropriate,inappropriate,2,38,1014,JJ,Negative,Negative,1,Body,Middle,False,False,False,NP,S,0.8888888888888888,0.2222222222222222,behavoir-39,JJ,inappropriate,inappropriate,behavoir,0.0012492192379762,behavoir,Arg-I
11134,3509.txt,behavoir,behavoir,2,39,1028,NN,Negative,Neutral,1,Body,Middle,False,False,True,S,NP,0.2222222222222222,0.8888888888888888,stop-36,NP,DT,NN,stop,0.0,stop,Arg-I
11135,3509.txt,.,.,2,40,1036,.,Negative,Neutral,1,Body,Last,True,False,False,,S,-1.0,0.2222222222222222,going-34,.,.,.,going,0.0,go,O
11136,3509.txt,Everyone,everyone,3,1,1038,NN,Negative,Neutral,1,Body,First,False,True,False,NP,,0.1764705882352941,-1.0,going-6,NP,NP,PP,hearing,0.3485321673953779,go,Arg-B
11137,3509.txt,in,in,3,2,1047,IN,Negative,Neutral,1,Body,Middle,False,False,False,PP,NP,0.2352941176470588,0.1764705882352941,society-3,IN,in,in,society,0.0,society,Arg-I
11138,3509.txt,society,society,3,3,1050,NN,Negative,Neutral,1,Body,Middle,False,False,False,S,PP,0.1176470588235294,0.2352941176470588,Everyone-1,PP,IN,NP,hearing,0.0,everyone,Arg-I
11139,3509.txt,is,be,3,4,1058,VBZ,Negative,Neutral,1,Body,Middle,False,False,False,VP,S,0.1764705882352941,0.1176470588235294,going-6,VBZ,is,is,going,0.0,go,Arg-I
11140,3509.txt,still,still,3,5,1061,RB,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.1764705882352941,0.1764705882352941,going-6,ADVP,RB,RB,stop,0.001665625650635,go,Arg-I
11141,3509.txt,going,go,3,6,1067,VBG,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.2352941176470588,0.1764705882352941,going-6,ROOT,S,S,going,0.0,go,Arg-I
11142,3509.txt,to,to,3,7,1073,TO,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.3529411764705882,0.2352941176470588,act-8,TO,to,to,act,0.0,act,Arg-I
11143,3509.txt,act,act,3,8,1076,VB,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.4117647058823529,0.3529411764705882,going-6,S,VP,VP,stop,0.0004164064126587,go,Arg-I
11144,3509.txt,this,this,3,9,1080,DT,Negative,Neutral,1,Body,Middle,False,False,False,NP,VP,0.4705882352941176,0.4117647058823529,way-10,DT,this,this,way,0.0,way,Arg-I
11145,3509.txt,way,way,3,10,1085,NN,Negative,Neutral,1,Body,Middle,False,False,True,VP,NP,0.4117647058823529,0.4705882352941176,act-8,NP,DT,NN,act,0.0002082032063293,act,Arg-I
11146,3509.txt,",",",",3,11,1088,",",Negative,Neutral,1,Body,Middle,True,False,False,VP,VP,0.4117647058823529,0.4117647058823529,act-8,",",",",",",act,0.0,act,Arg-I
11147,3509.txt,whether,whether,3,12,1090,IN,Negative,Neutral,1,Body,Middle,False,True,False,SBAR,VP,0.4705882352941176,0.4117647058823529,stop-15,IN,whether,whether,stop,0.4112013325005205,stop,Arg-I
11148,3509.txt,you,you,3,13,1098,PRP,Negative,Neutral,1,Body,Middle,False,False,False,S,SBAR,0.5294117647058824,0.4705882352941176,stop-15,NP,PRP,PRP,hearing,0.0,stop,Arg-I
11149,3509.txt,can,can,3,14,1102,MD,Negative,Neutral,1,Body,Middle,False,False,False,VP,S,0.5882352941176471,0.5294117647058824,stop-15,MD,can,can,stop,0.0,stop,Arg-I
11150,3509.txt,stop,stop,3,15,1106,VB,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.6470588235294118,0.5882352941176471,act-8,SBAR,IN,RB,stop,0.0,act,Arg-I
11151,3509.txt,your,you,3,16,1111,PRP$,Negative,Neutral,1,Body,Middle,False,False,False,NP,VP,0.7058823529411765,0.6470588235294118,children-17,PRP$,your,your,children,0.0,child,Arg-I
11152,3509.txt,children,child,3,17,1116,NNS,Negative,Positive,1,Body,Middle,False,False,False,VP,NP,0.6470588235294118,0.7058823529411765,stop-15,NP,PRP$,NNS,stop,0.0,stop,Arg-I
11153,3509.txt,from,from,3,18,1125,IN,Negative,Neutral,1,Body,Middle,False,False,False,PP,VP,0.7058823529411765,0.6470588235294118,hearing-19,IN,from,from,hearing,0.0,hear,Arg-I
11154,3509.txt,hearing,hear,3,19,1130,VBG,Negative,Neutral,1,Body,Middle,False,False,False,VP,PP,0.8235294117647058,0.7058823529411765,stop-15,PP,IN,S,going,0.0,stop,Arg-I
11155,3509.txt,about,about,3,20,1138,IN,Negative,Neutral,1,Body,Middle,False,False,False,PP,VP,0.8823529411764706,0.8235294117647058,it-21,IN,about,about,it,0.0,it,Arg-I
11156,3509.txt,it,it,3,21,1144,PRP,Negative,Neutral,1,Body,Middle,False,False,False,SBAR,PP,0.4705882352941176,0.8823529411764706,hearing-19,PP,IN,NP,hearing,0.0,hear,Arg-I
11157,3509.txt,or,or,3,22,1147,CC,Negative,Neutral,1,Body,Middle,False,False,False,SBAR,SBAR,0.4705882352941176,0.4705882352941176,stop-15,CC,or,or,stop,0.0,stop,Arg-I
11158,3509.txt,not,not,3,23,1150,RB,Negative,Negative,1,Body,Middle,False,False,True,S,SBAR,0.1176470588235294,0.4705882352941176,stop-15,RB,not,not,stop,0.0,stop,Arg-I
11159,3509.txt,.,.,3,24,1153,.,Negative,Neutral,1,Body,Last,True,False,False,,S,-1.0,0.1176470588235294,going-6,.,.,.,going,0.0,go,O
11160,3509.txt,You,you,4,1,1155,PRP,Neutral,Neutral,1,Body,First,False,True,False,S,,0.3333333333333333,-1.0,have-3,NP,PRP,PRP,have,0.3485321673953779,have,Arg-B
11161,3509.txt,still,still,4,2,1159,RB,Neutral,Neutral,1,Body,Middle,False,False,False,S,S,0.3333333333333333,0.3333333333333333,have-3,ADVP,RB,RB,have,0.0,have,Arg-I
11162,3509.txt,have,have,4,3,1165,VBP,Neutral,Neutral,1,Body,Middle,False,False,False,VP,S,0.5,0.3333333333333333,have-3,ROOT,S,S,have,0.0,have,Arg-I
11163,3509.txt,commercials,commercial,4,4,1170,NNS,Neutral,Neutral,1,Body,Middle,False,False,True,NP,VP,0.6666666666666666,0.5,have-3,NP,NP,ADVP,commercials,0.0,have,Arg-I
11164,3509.txt,",",",",4,5,1181,",",Neutral,Neutral,1,Body,Middle,True,False,False,NP,NP,0.6666666666666666,0.6666666666666666,commercials-4,",",",",",",commercials,0.0,commercial,Arg-I
11165,3509.txt,billboards,billboard,4,6,1183,NNS,Neutral,Neutral,1,Body,Middle,False,True,True,NP,NP,0.6666666666666666,0.6666666666666666,commercials-4,billboards,,,,0.4112013325005205,commercial,Arg-I
11166,3509.txt,",",",",4,7,1193,",",Neutral,Neutral,1,Body,Middle,True,False,False,NP,NP,0.6666666666666666,0.6666666666666666,commercials-4,",",",",",",commercials,0.0,commercial,Arg-I
11167,3509.txt,etc.,etc.,4,8,1195,FW,Neutral,Neutral,1,Body,Middle,False,True,True,S,NP,0.3333333333333333,0.6666666666666666,commercials-4,ADVP,FW,FW,commercials,0.4112013325005205,commercial,O
11168,3509.txt,.,.,4,9,1198,.,Neutral,Neutral,1,Body,Last,True,False,False,,S,-1.0,0.3333333333333333,have-3,.,.,.,have,0.0,have,O
11169,3509.txt,What,what,5,1,1200,WP,Neutral,Neutral,1,Body,First,False,True,False,SBARQ,,0.25,-1.0,going-4,WHNP,WP,WP,going,0.3485321673953779,go,O
11170,3509.txt,are,be,5,2,1205,VBP,Neutral,Neutral,1,Body,Middle,False,False,False,SQ,SBARQ,0.375,0.25,going-4,VBP,are,are,going,0.0,go,O
11171,3509.txt,you,you,5,3,1209,PRP,Neutral,Neutral,1,Body,Middle,False,False,False,SQ,SQ,0.375,0.375,going-4,NP,PRP,PRP,going,0.001665625650635,go,O
11172,3509.txt,going,go,5,4,1213,VBG,Neutral,Neutral,1,Body,Middle,False,False,False,VP,SQ,0.5,0.375,going-4,ROOT,SBARQ,SBARQ,going,0.0,go,O
11173,3509.txt,to,to,5,5,1219,TO,Neutral,Neutral,1,Body,Middle,False,False,False,VP,VP,0.75,0.5,do-6,TO,to,to,do,0.0,do,O
11174,3509.txt,do,do,5,6,1222,VB,Neutral,Neutral,1,Body,Middle,False,False,True,SBARQ,VP,0.25,0.75,going-4,S,VP,VP,going,0.0004164064126587,go,O
11175,3509.txt,?,?,5,7,1224,.,Neutral,Neutral,1,Body,Last,True,False,False,,SBARQ,-1.0,0.25,going-4,.,?,?,going,0.0002082032063293,go,O
11176,3509.txt,Ban,Ban,6,1,1226,NNP,Neutral,Neutral,1,Body,First,False,True,False,FRAG,,0.4,-1.0,Ban-1,ROOT,FRAG,FRAG,Ban,0.0008328128253175,Ban,Arg-B
11177,3509.txt,your,you,6,2,1230,PRP$,Neutral,Neutral,1,Body,Middle,False,False,False,NP,FRAG,0.8,0.4,children-3,PRP$,your,your,children,0.0,child,Arg-I
11178,3509.txt,children,child,6,3,1235,NNS,Neutral,Positive,1,Body,Middle,False,False,False,PP,NP,0.6,0.8,Ban-1,PP,NP,NP,children,0.0,Ban,Arg-I
11179,3509.txt,from,from,6,4,1244,IN,Neutral,Neutral,1,Body,Middle,False,False,False,PP,PP,0.6,0.6,children-3,IN,from,from,children,0.0,child,Arg-I
11180,3509.txt,life,life,6,5,1249,NN,Neutral,Positive,1,Body,Middle,False,False,False,PP,PP,0.6,0.6,children-3,NN,,,,0.0,child,Arg-I
11181,3509.txt,in,in,6,6,1254,IN,Neutral,Neutral,1,Body,Middle,False,False,False,PP,PP,0.6,0.6,general-7,IN,from,from,children,0.0,general,Arg-I
11182,3509.txt,general,general,6,7,1257,JJ,Neutral,Neutral,1,Body,Middle,False,False,True,FRAG,PP,0.4,0.6,Ban-1,PP,NP,NP,children,0.0,Ban,Arg-I
11183,3509.txt,?,?,6,8,1264,.,Neutral,Neutral,1,Body,Last,True,False,False,,FRAG,-1.0,0.4,Ban-1,.,?,?,Ban,0.0,Ban,O
11184,3509.txt,No,no,7,1,1266,UH,Negative,Negative,1,Body,First,False,True,True,S,,0.3333333333333333,-1.0,think-6,INTJ,UH,UH,think,0.0008328128253175,think,O
11185,3509.txt,",",",",7,2,1268,",",Negative,Neutral,1,Body,Middle,True,False,False,S,S,0.3333333333333333,0.3333333333333333,think-6,",",",",",",think,0.0,think,O
11186,3509.txt,I,I,7,3,1270,PRP,Negative,Neutral,1,Body,Middle,False,True,False,S,S,0.3333333333333333,0.3333333333333333,think-6,NP,PRP,PRP,think,0.4112013325005205,think,Arg-B
11187,3509.txt,do,do,7,4,1272,VBP,Negative,Neutral,1,Body,Middle,False,False,False,VP,S,0.5,0.3333333333333333,think-6,VBP,do,do,think,0.0004164064126587,think,Arg-I
11188,3509.txt,n't,not,7,5,1274,RB,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.5,0.5,think-6,RB,n't,n't,think,0.0002082032063293,think,Arg-I
11189,3509.txt,think,think,7,6,1278,VB,Negative,Neutral,1,Body,Middle,False,False,False,VP,VP,0.6666666666666666,0.5,think-6,ROOT,S,S,think,0.0,think,Arg-I
11190,3509.txt,so,so,7,7,1284,RB,Negative,Neutral,1,Body,Middle,False,False,True,S,VP,0.3333333333333333,0.6666666666666666,think-6,ADVP,RB,RB,think,0.0085363314595044,think,Arg-I
11191,3509.txt,.,.,7,8,1286,.,Negative,Neutral,1,Body,Last,True,False,False,,S,-1.0,0.3333333333333333,think-6,.,.,.,think,0.0097855506974807,think,O
11192,3509.txt,Reading,read,0,1,1288,VBG,Negative,Neutral,2,Body,First,False,True,True,VP,,0.4444444444444444,-1.0,going-12,S,VP,VP,make,0.3485321673953779,go,O
11193,3509.txt,",",",",0,2,1295,",",Negative,Neutral,2,Body,Middle,True,False,False,VP,VP,0.4444444444444444,0.4444444444444444,Reading-1,",",",",",",Reading,0.0,read,O
11194,3509.txt,listening,listen,0,3,1297,VBG,Negative,Neutral,2,Body,Middle,False,True,True,VP,VP,0.4444444444444444,0.4444444444444444,Reading-1,listening,,,,0.4112013325005205,read,O
11195,3509.txt,",",",",0,4,1306,",",Negative,Neutral,2,Body,Middle,True,False,False,VP,VP,0.4444444444444444,0.4444444444444444,Reading-1,",",",",",",Reading,0.0,read,O
11196,3509.txt,learning,learn,0,5,1308,VBG,Negative,Neutral,2,Body,Middle,False,True,True,VP,VP,0.4444444444444444,0.4444444444444444,Reading-1,learning,,,,0.4112013325005205,read,Arg-B
11197,3509.txt,",",",",0,6,1316,",",Negative,Neutral,2,Body,Middle,True,False,False,VP,VP,0.4444444444444444,0.4444444444444444,Reading-1,",",",",",",Reading,0.0,read,Arg-I
11198,3509.txt,about,about,0,7,1318,IN,Negative,Neutral,2,Body,Middle,False,True,False,PP,VP,0.5555555555555556,0.4444444444444444,stuff-9,IN,about,about,stuff,0.4112013325005205,stuff,Arg-I
11199,3509.txt,this,this,0,8,1324,DT,Negative,Neutral,2,Body,Middle,False,False,False,NP,PP,0.6666666666666666,0.5555555555555556,stuff-9,DT,this,this,stuff,0.0,stuff,Arg-I
11200,3509.txt,stuff,stuff,0,9,1329,NN,Negative,Neutral,2,Body,Middle,False,False,False,S,NP,0.2222222222222222,0.6666666666666666,Reading-1,PP,IN,NP,make,0.0002082032063293,read,Arg-I
11201,3509.txt,is,be,0,10,1335,VBZ,Negative,Neutral,2,Body,Middle,False,False,False,VP,S,0.3333333333333333,0.2222222222222222,going-12,VBZ,is,is,going,0.0,go,Arg-I
11202,3509.txt,n't,not,0,11,1337,RB,Negative,Neutral,2,Body,Middle,False,False,False,VP,VP,0.3333333333333333,0.3333333333333333,going-12,RB,n't,n't,going,0.001665625650635,go,Arg-I
11203,3509.txt,going,go,0,12,1341,VBG,Negative,Neutral,2,Body,Middle,False,False,False,VP,VP,0.4444444444444444,0.3333333333333333,going-12,ROOT,S,S,going,0.0,go,Arg-I
11204,3509.txt,to,to,0,13,1347,TO,Negative,Neutral,2,Body,Middle,False,False,False,VP,VP,0.6666666666666666,0.4444444444444444,make-14,TO,to,to,make,0.0,make,Arg-I
11205,3509.txt,make,make,0,14,1350,VB,Negative,Neutral,2,Body,Middle,False,False,False,VP,VP,0.7777777777777778,0.6666666666666666,going-12,S,VP,VP,make,0.0004164064126587,go,Arg-I
11206,3509.txt,your,you,0,15,1355,PRP$,Negative,Neutral,2,Body,Middle,False,False,False,NP,VP,0.8888888888888888,0.7777777777777778,child-16,PRP$,your,your,child,0.0002082032063293,child,Arg-I
11207,3509.txt,child,child,0,16,1360,NN,Negative,Neutral,2,Body,Middle,False,False,False,NP,NP,0.8888888888888888,0.8888888888888888,make-14,NP,PRP$,NN,make,0.0,make,Arg-I
11208,3509.txt,a,a,0,17,1366,DT,Negative,Neutral,2,Body,Middle,False,False,False,NP,NP,0.8888888888888888,0.8888888888888888,person-19,DT,,,,0.0,person,Arg-I
11209,3509.txt,horrible,horrible,0,18,1368,JJ,Negative,Very negative,2,Body,Middle,False,False,False,NP,NP,0.8888888888888888,0.8888888888888888,person-19,JJ,,,,0.0,person,Arg-I
11210,3509.txt,person,person,0,19,1377,NN,Negative,Neutral,2,Body,Middle,False,False,True,S,NP,0.2222222222222222,0.8888888888888888,make-14,NP,PRP$,NN,make,0.0,make,Arg-I
11211,3509.txt,.,.,0,20,1383,.,Negative,Neutral,2,Body,Last,True,False,False,,S,-1.0,0.2222222222222222,going-12,.,.,.,going,0.0,go,O
11212,3509.txt,I,I,1,1,1385,PRP,Negative,Neutral,2,Body,First,False,True,False,S,,0.3,-1.0,think-3,NP,PRP,PRP,need,0.3485321673953779,think,O
11213,3509.txt,personally,personally,1,2,1387,RB,Negative,Neutral,2,Body,Middle,False,False,False,S,S,0.3,0.3,think-3,ADVP,RB,RB,think,0.0004164064126587,think,O
11214,3509.txt,think,think,1,3,1398,VBP,Negative,Neutral,2,Body,Middle,False,False,True,S,S,0.2,0.3,think-3,ROOT,S,S,think,0.0,think,O
11215,3509.txt,",",",",1,4,1403,",",Negative,Neutral,2,Body,Middle,True,False,False,S,S,0.2,0.2,think-3,",",",",",",need,0.0085363314595044,think,O
11216,3509.txt,at,at,1,5,1405,IN,Negative,Neutral,2,Body,Middle,False,True,False,PP,S,0.4,0.2,age-8,IN,,,,0.4112013325005205,age,Arg-B
11217,3509.txt,a,a,1,6,1408,DT,Negative,Neutral,2,Body,Middle,False,False,False,NP,PP,0.5,0.4,age-8,DT,,,,0.0,age,Arg-I
11218,3509.txt,certain,certain,1,7,1410,JJ,Negative,Positive,2,Body,Middle,False,False,False,NP,NP,0.5,0.5,age-8,JJ,,,,0.0,age,Arg-I
11219,3509.txt,age,age,1,8,1418,NN,Negative,Neutral,2,Body,Middle,False,False,True,S,NP,0.2,0.5,need-11,PP,,,,0.0,need,Arg-I
11220,3509.txt,",",",",1,9,1421,",",Negative,Neutral,2,Body,Middle,True,False,False,S,S,0.2,0.2,need-11,",",",",",",need,0.0,need,Arg-I
11221,3509.txt,they,they,1,10,1423,PRP,Negative,Neutral,2,Body,Middle,False,True,False,S,S,0.3,0.2,need-11,NP,PRP,PRP,need,0.4112013325005205,need,Arg-I
11222,3509.txt,need,need,1,11,1428,VBP,Negative,Neutral,2,Body,Middle,False,False,False,VP,S,0.4,0.3,think-3,need,,,,0.0002082032063293,think,Arg-I
11223,3509.txt,to,to,1,12,1433,TO,Negative,Neutral,2,Body,Middle,False,False,False,VP,VP,0.6,0.4,know-13,TO,,,,0.0,know,Arg-I
11224,3509.txt,know,know,1,13,1436,VB,Negative,Neutral,2,Body,Middle,False,False,False,VP,VP,0.7,0.6,need-11,S,,,,0.0004164064126587,need,Arg-I
11225,3509.txt,about,about,1,14,1441,IN,Negative,Neutral,2,Body,Middle,False,False,False,PP,VP,0.8,0.7,stuff-16,IN,,,,0.0004164064126587,stuff,Arg-I
11226,3509.txt,this,this,1,15,1447,DT,Negative,Neutral,2,Body,Middle,False,False,False,NP,PP,0.9,0.8,stuff-16,DT,,,,0.0,stuff,Arg-I
11227,3509.txt,stuff,stuff,1,16,1452,NN,Negative,Neutral,2,Body,Middle,False,False,True,S,NP,0.2,0.9,know-13,PP,,,,0.0002082032063293,know,Arg-I
11228,3509.txt,.,.,1,17,1457,.,Negative,Neutral,2,Body,Last,True,False,False,,S,-1.0,0.2,think-3,.,.,.,think,0.0,think,O
11229,3509.txt,For,for,2,1,1459,IN,Positive,Neutral,2,Body,First,False,True,False,PP,,0.375,-1.0,example-2,IN,For,For,example,0.3485321673953779,example,O
11230,3509.txt,example,example,2,2,1463,NN,Positive,Neutral,2,Body,Middle,False,False,True,S,PP,0.25,0.375,student-8,PP,IN,NP,get,0.0006246096189881,student,O
11231,3509.txt,",",",",2,3,1470,",",Positive,Neutral,2,Body,Middle,True,False,False,S,S,0.25,0.25,student-8,",",",",",",student,0.0018738288569643,student,O
11232,3509.txt,I,I,2,4,1472,PRP,Positive,Neutral,2,Body,Middle,False,True,False,S,S,0.375,0.25,student-8,NP,PRP,PRP,get,0.4112013325005205,student,Arg-B
11233,3509.txt,'m,be,2,5,1473,VBP,Positive,Neutral,2,Body,Middle,False,False,False,VP,S,0.5,0.375,student-8,VBP,'m,'m,student,0.0004164064126587,student,Arg-I
11234,3509.txt,a,a,2,6,1476,DT,Positive,Neutral,2,Body,Middle,False,False,False,NP,VP,0.625,0.5,student-8,DT,a,a,student,0.001665625650635,student,Arg-I
11235,3509.txt,good,good,2,7,1478,JJ,Positive,Positive,2,Body,Middle,False,False,False,NP,NP,0.625,0.625,student-8,JJ,good,good,friends,0.0,student,Arg-I
11236,3509.txt,student,student,2,8,1483,NN,Positive,Neutral,2,Body,Middle,False,False,True,S,NP,0.25,0.625,student-8,ROOT,S,S,student,0.0,student,Arg-I
11237,3509.txt,",",",",2,9,1490,",",Positive,Neutral,2,Body,Middle,True,False,False,S,S,0.25,0.25,student-8,",",",",",",student,0.0,student,Arg-I
11238,3509.txt,I,I,2,10,1492,PRP,Positive,Neutral,2,Body,Middle,False,True,False,S,S,0.375,0.25,behave-11,NP,PRP,PRP,get,0.4112013325005205,behave,Arg-I
11239,3509.txt,behave,behave,2,11,1494,VBP,Positive,Neutral,2,Body,Middle,False,False,False,VP,S,0.5,0.375,student-8,VBP,'m,'m,student,0.0004164064126587,student,Arg-I
11240,3509.txt,well,well,2,12,1501,RB,Positive,Positive,2,Body,Middle,False,False,False,VP,VP,0.5,0.5,behave-11,ADVP,,,,0.0,behave,Arg-I
11241,3509.txt,outside,outside,2,13,1506,IN,Positive,Neutral,2,Body,Middle,False,False,False,PP,VP,0.625,0.5,school-15,IN,,,,0.0,school,Arg-I
11242,3509.txt,of,of,2,14,1514,IN,Positive,Neutral,2,Body,Middle,False,False,False,PP,PP,0.75,0.625,school-15,IN,,,,0.0,school,Arg-I
11243,3509.txt,school,school,2,15,1517,NN,Positive,Neutral,2,Body,Middle,False,False,True,S,PP,0.25,0.75,behave-11,PP,,,,0.0004164064126587,behave,Arg-I
11244,3509.txt,",",",",2,16,1523,",",Positive,Neutral,2,Body,Middle,True,False,False,S,S,0.25,0.25,student-8,",",",",",",student,0.0,student,Arg-I
11245,3509.txt,I,I,2,17,1525,PRP,Positive,Neutral,2,Body,Middle,False,True,False,S,S,0.375,0.25,have-18,NP,PRP,PRP,get,0.4112013325005205,have,Arg-I
11246,3509.txt,have,have,2,18,1527,VBP,Positive,Neutral,2,Body,Middle,False,False,False,VP,S,0.5,0.375,student-8,VBP,'m,'m,student,0.0004164064126587,student,Arg-I
11247,3509.txt,good,good,2,19,1532,JJ,Positive,Positive,2,Body,Middle,False,False,False,NP,VP,0.625,0.5,friends-20,JJ,good,good,friends,0.0,friend,Arg-I
11248,3509.txt,friends,friend,2,20,1537,NNS,Positive,Positive,2,Body,Middle,False,False,True,S,NP,0.25,0.625,have-18,NP,DT,NN,get,0.0,have,Arg-I
